image_name,lr_path,hr_path,scale,rmse,psnr,ssim,width_lr,height_lr,width_hr,height_hr,match_keypoints
panasonic_195,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_195_x1_12.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_195_x2_12.png,x2,0.0009878435,28.344256395896636,0.8630882292911891,380,380,760,760,375
panasonic_88,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_88_x1_20.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_88_x2_20.png,x2,0.0015076948,27.771384535843815,0.7299438198728735,380,380,760,760,341
IMG_37,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_37_x1_34.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_37_x2_34.png,x2,0.0040286183,31.018910886570193,0.9184445316621672,380,380,760,760,99
panasonic_113,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_113_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_113_x2_26.png,x2,0.057958208,27.073485661754578,0.8434867959351112,380,380,760,760,474
IMG_42,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_42_x1_2.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_42_x2_2.png,x2,0.05809739,31.812484678490254,0.9260967766714061,380,380,760,760,110
DSC_1522,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1522_x1_36.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1522_x2_36.png,x2,0.0017871702,27.071096670185902,0.7800619978452571,380,380,760,760,331
IMG_149,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_149_x1_40.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_149_x2_40.png,x2,0.16441804,32.047049546195716,0.9246997672794691,380,380,760,760,48
P1140495,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140495_x1_11.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140495_x2_11.png,x2,0.029271955,30.085710522918117,0.8775011927335616,380,380,760,760,158
P1140325,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140325_x1_43.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140325_x2_43.png,x2,0.034844156,27.66153790785208,0.7637906320821225,380,380,760,760,177
DSC_1269,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1269_x1_29.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1269_x2_29.png,x2,0.061471675,30.51639992584211,0.7728977859693389,380,380,760,760,83
panasonic_152,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_152_x1_16.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_152_x2_16.png,x2,0.14418182,32.624951138602725,0.9474901875019239,380,380,760,760,32
panasonic_243,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_243_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_243_x2_26.png,x2,0.001099719,26.51961225890133,0.7876046520150295,380,380,760,760,619
panasonic_185,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_185_x1_0.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_185_x2_0.png,x2,0.09230153,29.812689814069774,0.8834342655353818,380,380,760,760,298
IMG_3,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_3_x1_24.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_3_x2_24.png,x2,0.0019248275,27.1749053641867,0.8810806262312093,380,380,760,760,58
panasonic_201,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_201_x1_35.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_201_x2_35.png,x2,0.0405697,31.825345113071233,0.8810210537283951,380,380,760,760,50
IMG_123,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_123_x1_45.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_123_x2_45.png,x2,0.056000285,23.679434847813027,0.8114602045034583,380,380,760,760,50
P1170871,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1170871_x1_47.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1170871_x2_47.png,x2,0.0011543941,34.36257738474849,0.933788266073908,380,380,760,760,22
DSC_1049,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1049_x1_14.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1049_x2_14.png,x2,0.012803061,30.62248651399585,0.9102895356256302,380,380,760,760,63
IMG_119,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_119_x1_48.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_119_x2_48.png,x2,0.07431902,30.340156965255375,0.8641127935662212,380,380,760,760,310
panasonic_90,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_90_x1_8.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_90_x2_8.png,x2,0.07392369,30.57694001437518,0.8733562207792449,380,380,760,760,263
P1160792,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160792_x1_43.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160792_x2_43.png,x2,0.0015800607,32.53490282223812,0.9545052508479689,380,380,760,760,9
IMG_216,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_216_x1_18.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_216_x2_18.png,x2,0.0018411372,28.783270512542774,0.9028700033139317,380,380,760,760,240
P1160804,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160804_x1_5.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160804_x2_5.png,x2,0.0010423867,27.239679214517842,0.9323887497270866,380,380,760,760,14
IMG_149,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_149_x1_48.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_149_x2_48.png,x2,0.05776012,32.3295186064093,0.9335067008955634,380,380,760,760,22
P1140483,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140483_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140483_x2_26.png,x2,0.018206997,27.935577744079055,0.838727494843894,380,380,760,760,245
panasonic_21,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_21_x1_15.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_21_x2_15.png,x2,0.08273308,33.8741589543124,0.9219095633192621,380,380,760,760,142
sony_199,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_199_x1_15.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_199_x2_15.png,x2,0.10474134,34.993343487525294,0.935770502108464,380,380,760,760,27
sony_37,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_37_x1_29.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_37_x2_29.png,x2,0.0014252209,29.281861018164403,0.872876102973876,380,380,760,760,372
IMG_151,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_151_x1_47.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_151_x2_47.png,x2,0.06313495,33.343027115905564,0.8865777747068003,380,380,760,760,71
sony_118,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_118_x1_41.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_118_x2_41.png,x2,0.0013145158,24.064061849367224,0.7853759627524369,380,380,760,760,729
DSC_1229,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1229_x1_36.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1229_x2_36.png,x2,0.025440004,31.255628866591874,0.9062631348891316,380,380,760,760,308
sony_77,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_77_x1_12.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_77_x2_12.png,x2,0.0010325797,28.11480449539514,0.8514031918691073,380,380,760,760,540
IMG_217,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_217_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_217_x2_26.png,x2,0.0014663923,32.294679995877466,0.9306870749831108,380,380,760,760,323
panasonic_139,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_139_x1_32.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_139_x2_32.png,x2,0.0013352816,26.681907630133026,0.7755869828186058,380,380,760,760,300
panasonic_137,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_137_x1_31.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_137_x2_31.png,x2,0.0021364118,23.029647571611363,0.7079984246224219,380,380,760,760,297
sony_92,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_92_x1_6.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_92_x2_6.png,x2,0.0016740279,28.626904693388223,0.8119901909140613,380,380,760,760,342
0510_18,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/0510_18_x1_28.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/0510_18_x2_28.png,x2,0.15453811,35.27151873147366,0.9361288180754328,380,380,760,760,3
P1140094,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140094_x1_42.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140094_x2_42.png,x2,0.0033324652,18.63985764622503,0.574521829768056,380,380,760,760,85
P1160620,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160620_x1_12.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160620_x2_12.png,x2,0.0062297215,33.36135344290039,0.9224010325030315,380,380,760,760,59
IMG_163,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_163_x1_41.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_163_x2_41.png,x2,0.12183611,38.03808033892552,0.9513084851121528,380,380,760,760,59
sony_47,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_47_x1_13.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_47_x2_13.png,x2,0.08359468,30.344438580936817,0.9113668038405862,380,380,760,760,236
IMG_209,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_209_x1_9.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_209_x2_9.png,x2,0.03539155,31.986863724309362,0.9065711536082869,380,380,760,760,277
P1140035,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140035_x1_12.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140035_x2_12.png,x2,0.0011170618,30.471557988225193,0.8343406497337712,380,380,760,760,337
panasonic_244,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_244_x1_9.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_244_x2_9.png,x2,0.0011704543,28.593226039370848,0.8037559731856009,380,380,760,760,471
panasonic_115,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_115_x1_19.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_115_x2_19.png,x2,0.0711014,29.949567049949284,0.8809845445946792,380,380,760,760,425
P1140070,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140070_x1_17.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140070_x2_17.png,x2,0.0012316721,30.07140621071524,0.8830024123482132,380,380,760,760,314
P1140345,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140345_x1_30.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140345_x2_30.png,x2,0.002082632,28.94985049364957,0.8313231038656408,380,380,760,760,155
sony_7,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_7_x1_34.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_7_x2_34.png,x2,0.0014039208,31.27821731407306,0.8912948967818591,380,380,760,760,316
IMG_62,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_62_x1_19.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_62_x2_19.png,x2,0.09199509,30.55723663741819,0.9207150235865842,380,380,760,760,154
panasonic_166,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_166_x1_20.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_166_x2_20.png,x2,0.048132773,26.226320053024537,0.8572295855921043,380,380,760,760,98
sony_111,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_111_x1_35.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_111_x2_35.png,x2,0.0012333377,25.0729006078727,0.7699119681261936,380,380,760,760,458
DSC_1278,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1278_x1_15.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1278_x2_15.png,x2,0.0404421,33.20315329942514,0.876006287224023,380,380,760,760,182
panasonic_20,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_20_x1_10.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_20_x2_10.png,x2,0.0024751443,29.592545949233337,0.777964978371832,380,380,760,760,192
P1140413,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140413_x1_4.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140413_x2_4.png,x2,0.0075523737,30.639058992385845,0.8445849312797539,380,380,760,760,61
IMG_171,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_171_x1_37.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_171_x2_37.png,x2,0.14279957,33.18556651790483,0.928443919834376,380,380,760,760,145
sony_96,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_96_x1_28.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_96_x2_28.png,x2,0.0017280788,26.246081949345296,0.7505314669876514,380,380,760,760,448
DSC_1318,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1318_x1_37.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1318_x2_37.png,x2,0.06527972,28.099861191891975,0.9018329950529145,380,380,760,760,64
P1140044,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140044_x1_37.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140044_x2_37.png,x2,0.0010354364,25.637641124782053,0.8017475101793577,380,380,760,760,200
panasonic_195,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_195_x1_6.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_195_x2_6.png,x2,0.0010182789,28.447320304437582,0.8521253801827958,380,380,760,760,382
P1160708,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160708_x1_14.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160708_x2_14.png,x2,0.0011786686,27.640091682529953,0.8245912791983948,380,380,760,760,506
IMG_119,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_119_x1_32.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_119_x2_32.png,x2,0.052545168,25.489719604142618,0.8169230011238321,380,380,760,760,127
IMG_253,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_253_x1_3.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_253_x2_3.png,x2,0.0025689108,34.26725931400043,0.9224407011149353,380,380,760,760,57
IMG_136,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_136_x1_1.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_136_x2_1.png,x2,0.0015062699,25.182883315060653,0.7392764337124699,380,380,760,760,421
panasonic_133,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_133_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_133_x2_26.png,x2,0.012226914,30.886557881380085,0.8795287724156982,380,380,760,760,160
sony_8,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_8_x1_50.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_8_x2_50.png,x2,0.041146837,20.405862191071705,0.6907777917817413,380,380,760,760,219
panasonic_79,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_79_x1_38.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_79_x2_38.png,x2,0.0019956455,32.59051467313549,0.9350157347005389,380,380,760,760,59
P1140471,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140471_x1_4.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140471_x2_4.png,x2,0.02745798,33.93829086647998,0.9536847505429678,380,380,760,760,43
IMG_174,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_174_x1_1.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_174_x2_1.png,x2,0.06616334,31.526498698908618,0.9087006376607348,380,380,760,760,202
panasonic_140,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_140_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_140_x2_21.png,x2,0.0020370628,30.584027459297943,0.8362729686008343,380,380,760,760,232
DSC_1756,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1756_x1_8.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1756_x2_8.png,x2,0.0015800034,33.30625434868443,0.9184287730683774,380,380,760,760,161
P1160588,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160588_x1_46.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160588_x2_46.png,x2,0.056695297,33.369618620726655,0.923971414484179,380,380,760,760,102
P1140317,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140317_x1_44.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140317_x2_44.png,x2,0.028930105,29.01944263927263,0.833385640011027,380,380,760,760,257
P1160524,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160524_x1_47.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160524_x2_47.png,x2,0.0012609733,26.758916174728927,0.7904856795511198,380,380,760,760,402
IMG_101,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_101_x1_9.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_101_x2_9.png,x2,0.035246156,27.059982811293963,0.8604464153234376,380,380,760,760,88
